episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window
13385,125400,16.259999999999998,7,101766.10000000116,10.622,9.673399999999999,False,False,False,False,False,UNKNOWN,0,0,-0.04858386889100075,37.110740661621094,0.4808591902256012,0.0005,0.0060340166091918945,37.06215679273009,276.3922671310234
13386,125400,16.67,9,101782.77000000115,12.174,9.817699999999999,False,False,False,False,False,UNKNOWN,0,0,-0.04858386889100075,37.110740661621094,0.4808591902256012,0.0005,0.0060340166091918945,37.06215679273009,276.3922671310234
13387,125420,1.7199999999999998,4,101784.49000000115,10.659999999999998,9.667599999999998,False,False,False,False,False,UNKNOWN,0,0,0.08148933947086334,42.913352966308594,0.5743421316146851,0.0005,-2.118061065673828,42.99484230577946,315.108943540419
13388,125420,16.509999999999998,7,101801.00000000115,12.133000000000001,9.668499999999998,False,False,False,False,False,UNKNOWN,0,0,0.08148933947086334,42.913352966308594,0.5743421316146851,0.0005,-2.118061065673828,42.99484230577946,315.108943540419
13389,125420,2.109999999999999,7,101803.11000000115,12.168999999999999,9.525099999999998,False,False,False,False,False,UNKNOWN,0,0,0.08148933947086334,42.913352966308594,0.5743421316146851,0.0005,-2.118061065673828,42.99484230577946,315.108943540419
13390,125440,16.450000000000003,5,101819.56000000115,13.510000000000002,9.6636,False,False,False,False,False,UNKNOWN,0,0,0.18813122808933258,6.911917686462402,0.6383305191993713,0.0005,0.8688147664070129,7.100048914551735,372.9188798405921
13391,125440,16.12,9,101835.68000000114,13.461999999999998,9.7973,False,False,False,False,False,UNKNOWN,0,0,0.18813122808933258,6.911917686462402,0.6383305191993713,0.0005,0.8688147664070129,7.100048914551735,372.9188798405921
13392,125460,5.409999999999998,17,101841.09000000115,12.409,9.692,False,False,False,False,False,UNKNOWN,0,0,0.1923157274723053,16.155187606811523,0.8035717010498047,0.0005,0.5669666528701782,16.34750333428383,387.5808343729752
13393,125460,2.099999999999999,10,101843.19000000115,10.977,9.6588,False,False,False,False,False,UNKNOWN,0,0,0.1923157274723053,16.155187606811523,0.8035717010498047,0.0005,0.5669666528701782,16.34750333428383,387.5808343729752
13394,125500,1.6999999999999962,25,101844.89000000115,9.504999999999999,9.6592,False,False,False,False,False,UNKNOWN,0,0,0.06354795396327972,0.5534471273422241,1.098815679550171,0.0005,-4.9752397537231445,0.6169950813055038,370.78186147653554
13395,125500,16.03,6,101860.92000000115,9.482000000000001,9.8023,False,False,False,False,False,UNKNOWN,0,0,0.06354795396327972,0.5534471273422241,1.098815679550171,0.0005,-4.9752397537231445,0.6169950813055038,370.78186147653554
13396,125500,16.42,4,101877.34000000115,9.457,9.9139,False,False,False,False,False,UNKNOWN,0,0,0.06354795396327972,0.5534471273422241,1.098815679550171,0.0005,-4.9752397537231445,0.6169950813055038,370.78186147653554
13397,125500,4.42,4,101881.76000000114,9.727,9.7959,False,False,False,False,False,UNKNOWN,0,0,0.06354795396327972,0.5534471273422241,1.098815679550171,0.0005,-4.9752397537231445,0.6169950813055038,370.78186147653554
13398,125520,16.58,6,101898.34000000115,9.734,9.7975,False,False,False,False,False,UNKNOWN,0,0,-0.21822793781757355,22.51876449584961,0.6658881902694702,0.0005,0.4204676151275635,22.300536558032036,307.31644455725626
13399,125540,2.5999999999999988,25,101900.94000000115,9.783,9.6641,False,False,False,False,False,UNKNOWN,0,0,0.08800908923149109,0.49691200256347656,0.7027530670166016,0.0005,0.9609469175338745,0.5849210917949677,283.8335276208426
13400,125540,16.42,4,101917.36000000115,9.78,9.6632,False,False,False,False,False,UNKNOWN,0,0,0.08800908923149109,0.49691200256347656,0.7027530670166016,0.0005,0.9609469175338745,0.5849210917949677,283.8335276208426
13401,125540,16.42,4,101933.78000000115,9.809999999999999,9.8154,False,False,False,False,False,UNKNOWN,0,0,0.08800908923149109,0.49691200256347656,0.7027530670166016,0.0005,0.9609469175338745,0.5849210917949677,283.8335276208426
13402,125560,6.09,13,101939.87000000114,9.878,9.7096,False,False,False,False,False,UNKNOWN,0,0,-0.008974420838057995,25.1906795501709,0.6594570279121399,0.0005,0.28484851121902466,25.18170512933284,289.01537020717944
13403,125560,16.61,7,101956.48000000115,11.329,9.8219,False,False,False,False,False,UNKNOWN,0,0,-0.008974420838057995,25.1906795501709,0.6594570279121399,0.0005,0.28484851121902466,25.18170512933284,289.01537020717944
13404,125580,1.3899999999999983,18,101957.87000000114,11.298,9.675799999999999,False,False,False,False,False,UNKNOWN,0,0,-0.01566428504884243,7.950303077697754,0.976478099822998,0.0005,0.7371329069137573,7.9346387926489115,228.16082397201504
13405,125600,2.1399999999999983,13,101960.01000000114,9.909,9.534600000000001,False,False,False,False,False,UNKNOWN,0,0,-0.13030605018138885,5.786553859710693,1.0090954303741455,0.0005,0.7522425055503845,5.6562478095293045,210.60033573475334
13406,125600,16.58,6,101976.59000000115,9.925,9.536200000000001,False,False,False,False,False,UNKNOWN,0,0,-0.13030605018138885,5.786553859710693,1.0090954303741455,0.0005,0.7522425055503845,5.6562478095293045,210.60033573475334
13407,125620,1.049999999999996,25,101977.64000000115,9.588,9.5292,False,False,False,False,False,UNKNOWN,0,0,0.02747948095202446,33.582725524902344,0.8784049153327942,0.0005,0.3152009844779968,33.61020500585437,168.50908491404547
13408,125640,15.940000000000001,3,101993.58000000115,9.524,9.6646,False,False,False,False,False,UNKNOWN,0,0,0.015780219808220863,24.878738403320312,0.8223288655281067,0.0005,-0.8108429908752441,24.894518623128533,120.30204983241542
13409,125640,16.740000000000002,8,102010.32000000116,10.937999999999999,9.808,False,False,False,False,False,UNKNOWN,0,0,0.015780219808220863,24.878738403320312,0.8223288655281067,0.0005,-0.8108429908752441,24.894518623128533,120.30204983241542
13410,125640,1.8499999999999988,10,102012.17000000116,9.481,9.662,False,False,False,False,False,UNKNOWN,0,0,0.015780219808220863,24.878738403320312,0.8223288655281067,0.0005,-0.8108429908752441,24.894518623128533,120.30204983241542
13411,125660,16.509999999999998,7,102028.68000000116,9.489999999999998,9.8091,False,False,False,False,False,UNKNOWN,0,0,0.15521718561649323,13.635444641113281,0.7457596063613892,0.0005,0.6532396078109741,13.790661826729774,130.8302709105315
13412,125660,16.42,4,102045.10000000116,10.522999999999998,9.8079,False,False,False,False,False,UNKNOWN,0,0,0.15521718561649323,13.635444641113281,0.7457596063613892,0.0005,0.6532396078109741,13.790661826729774,130.8302709105315
13413,125680,1.8499999999999959,25,102046.95000000116,9.047,9.8089,False,False,False,False,False,UNKNOWN,0,0,0.09592480957508087,15.4802885055542,0.5405890345573425,0.0005,-3.569077968597412,15.57621331512928,130.1817526160011
13414,125700,2.199999999999999,10,102049.15000000116,9.127999999999998,9.6697,False,False,False,False,False,UNKNOWN,0,0,0.1296783834695816,4.984467506408691,0.5350286960601807,0.0005,0.9488081932067871,5.114145889878273,115.48889171055126
13415,125700,15.940000000000001,3,102065.09000000116,10.508,9.6649,False,False,False,False,False,UNKNOWN,0,0,0.1296783834695816,4.984467506408691,0.5350286960601807,0.0005,0.9488081932067871,5.114145889878273,115.48889171055126
13416,125700,16.740000000000002,8,102081.83000000117,10.524000000000001,9.805800000000001,False,False,False,False,False,UNKNOWN,0,0,0.1296783834695816,4.984467506408691,0.5350286960601807,0.0005,0.9488081932067871,5.114145889878273,115.48889171055126
13417,125720,1.8799999999999994,6,102083.71000000117,10.607,9.664900000000001,False,False,False,False,False,UNKNOWN,0,0,0.0032419338822364807,15.4075927734375,0.7070639729499817,0.0005,0.6675477623939514,15.410834707319736,104.35938662142203
13418,125740,2.099999999999997,25,102085.81000000118,9.222999999999999,9.668700000000001,False,False,False,False,False,UNKNOWN,0,0,-0.631088376045227,0.8340712785720825,0.9121497273445129,0.0005,0.5875579118728638,0.20298290252685547,99.21168894578048
13419,125740,1.7199999999999998,4,102087.53000000118,7.720999999999999,9.5217,False,False,False,False,False,UNKNOWN,0,0,-0.631088376045227,0.8340712785720825,0.9121497273445129,0.0005,0.5875579118728638,0.20298290252685547,99.21168894578048
13420,125740,15.940000000000001,3,102103.47000000118,9.129999999999999,9.518500000000001,False,False,False,False,False,UNKNOWN,0,0,-0.631088376045227,0.8340712785720825,0.9121497273445129,0.0005,0.5875579118728638,0.20298290252685547,99.21168894578048
13421,125760,1.3999999999999957,25,102104.87000000117,7.618999999999998,9.511700000000001,False,False,False,False,False,UNKNOWN,0,0,-0.09062626212835312,3.0690252780914307,0.46701011061668396,0.0005,0.9136373996734619,2.9783990159630775,100.30879572405577
13422,125800,2.149999999999997,25,102107.02000000117,6.192,9.5172,False,False,False,False,False,UNKNOWN,0,0,-0.22637338936328888,0.16781124472618103,0.757168173789978,0.0005,0.04609018564224243,-0.05856214463710785,110.80901129370423
13423,125800,2.4299999999999993,11,102109.45000000116,6.25,9.377299999999998,False,False,False,False,False,UNKNOWN,0,0,-0.22637338936328888,0.16781124472618103,0.757168173789978,0.0005,0.04609018564224243,-0.05856214463710785,110.80901129370423
13424,125820,1.2399999999999993,8,102110.69000000117,6.154,9.2297,False,False,False,False,False,UNKNOWN,0,0,0.11994758993387222,4.817687034606934,0.8297737836837769,0.0005,0.5812698602676392,4.937634624540806,120.70379299986571
13425,125840,2.049999999999997,25,102112.74000000117,4.764999999999999,9.232999999999999,False,False,False,False,False,UNKNOWN,0,0,-0.6174924373626709,1.8704407215118408,0.7405006289482117,0.0005,-0.41775667667388916,1.25294828414917,66.01197617562053
13426,125860,2.2499999999999982,25,102114.99000000117,3.315999999999998,9.095799999999999,False,False,False,False,False,UNKNOWN,0,0,-0.30518409609794617,1.7521467208862305,0.6497071981430054,0.0005,0.637874960899353,1.4469626247882843,37.86514098121455
13427,125860,5.42,4,102120.41000000117,3.669999999999999,9.132799999999998,False,False,False,False,False,UNKNOWN,0,0,-0.30518409609794617,1.7521467208862305,0.6497071981430054,0.0005,0.637874960899353,1.4469626247882843,37.86514098121455
13428,125880,1.7199999999999998,4,102122.13000000117,3.631999999999999,9.132399999999999,False,False,False,False,False,UNKNOWN,0,0,-0.024865496903657913,2.938910961151123,0.6873063445091248,0.0005,0.6976081132888794,2.914045464247465,32.19402797212389
13429,125880,1.7199999999999998,4,102123.85000000117,3.631999999999999,9.1324,False,False,False,False,False,UNKNOWN,0,0,-0.024865496903657913,2.938910961151123,0.6873063445091248,0.0005,0.6976081132888794,2.914045464247465,32.19402797212389
13430,125880,15.940000000000001,3,102139.79000000117,3.631999999999999,9.127600000000001,False,False,False,False,False,UNKNOWN,0,0,-0.024865496903657913,2.938910961151123,0.6873063445091248,0.0005,0.6976081132888794,2.914045464247465,32.19402797212389
13431,125880,2.229999999999998,11,102142.02000000117,3.7149999999999985,9.128400000000001,False,False,False,False,False,UNKNOWN,0,0,-0.024865496903657913,2.938910961151123,0.6873063445091248,0.0005,0.6976081132888794,2.914045464247465,32.19402797212389
13432,125900,16.31,12,102158.33000000117,5.1309999999999985,9.266300000000001,False,False,False,False,False,UNKNOWN,0,0,0.2061399668455124,13.75224494934082,0.7118567228317261,0.0005,0.5033761262893677,13.958384916186333,19.091774651214045
13433,125900,15.99,8,102174.32000000117,6.486999999999999,9.2668,False,False,False,False,False,UNKNOWN,0,0,0.2061399668455124,13.75224494934082,0.7118567228317261,0.0005,0.5033761262893677,13.958384916186333,19.091774651214045
13434,125920,1.7199999999999998,4,102176.04000000117,6.534999999999999,9.232999999999999,False,False,False,False,False,UNKNOWN,0,0,0.5166898369789124,66.32416534423828,0.6496943235397339,0.0005,-2.9787516593933105,66.8408551812172,29.09604551467057
13435,125920,1.7199999999999998,4,102177.76000000117,6.502,9.0857,False,False,False,False,False,UNKNOWN,0,0,0.5166898369789124,66.32416534423828,0.6496943235397339,0.0005,-2.9787516593933105,66.8408551812172,29.09604551467057
13436,125920,16.42,4,102194.18000000117,7.919,9.2005,False,False,False,False,False,UNKNOWN,0,0,0.5166898369789124,66.32416534423828,0.6496943235397339,0.0005,-2.9787516593933105,66.8408551812172,29.09604551467057
13437,125940,2.0499999999999963,25,102196.23000000117,7.581999999999999,9.1716,False,False,False,False,False,UNKNOWN,0,0,0.08970480412244797,31.03570556640625,0.6155775785446167,0.0005,0.05188643932342529,31.125410370528698,381.20323269901746
13438,125960,16.28,11,102212.51000000117,9.038,9.3172,False,False,False,False,False,UNKNOWN,0,0,-0.0718727707862854,2.6835241317749023,0.6486480832099915,0.0005,0.7596604824066162,2.611651360988617,409.9759823982852
13439,125960,5.42,4,102217.93000000117,9.408,9.302199999999997,False,False,False,False,False,UNKNOWN,0,0,-0.0718727707862854,2.6835241317749023,0.6486480832099915,0.0005,0.7596604824066162,2.611651360988617,409.9759823982852
13440,125960,16.61,7,102234.54000000117,9.475,9.447899999999997,False,False,False,False,False,UNKNOWN,0,0,-0.0718727707862854,2.6835241317749023,0.6486480832099915,0.0005,0.7596604824066162,2.611651360988617,409.9759823982852
13441,125980,5.899999999999999,15,102240.44000000117,9.841999999999999,9.347499999999998,False,False,False,False,False,UNKNOWN,0,0,-0.6918314695358276,43.462852478027344,0.6766868829727173,0.0005,-0.8985692262649536,42.771021008491516,410.690740383704
13442,125980,16.450000000000003,5,102256.89000000116,9.856000000000002,9.3478,False,False,False,False,False,UNKNOWN,0,0,-0.6918314695358276,43.462852478027344,0.6766868829727173,0.0005,-0.8985692262649536,42.771021008491516,410.690740383704
13443,126000,1.7199999999999998,4,102258.61000000116,8.429,9.3076,False,False,False,False,False,UNKNOWN,0,0,-0.07485310733318329,12.284499168395996,0.8004950284957886,0.0005,0.4142003059387207,12.209646061062813,468.83516661715146
13444,126000,15.940000000000001,3,102274.55000000117,9.850999999999999,9.308,False,False,False,False,False,UNKNOWN,0,0,-0.07485310733318329,12.284499168395996,0.8004950284957886,0.0005,0.4142003059387207,12.209646061062813,468.83516661715146
13445,126020,1.409999999999998,17,102275.96000000117,9.819999999999999,9.3017,False,False,False,False,False,UNKNOWN,0,0,-0.19650353491306305,12.934076309204102,0.9162789583206177,0.0005,0.3790597915649414,12.737572774291039,441.0650870019569
13446,126040,2.6699999999999977,19,102278.63000000117,8.445,9.1604,False,False,False,False,False,UNKNOWN,0,0,-0.42474573850631714,0.9304555058479309,0.7404646277427673,0.0005,0.7517118453979492,0.5057097673416138,426.1527765019479
13447,126060,1.5999999999999963,25,102280.23000000117,8.399999999999999,9.1504,False,False,False,False,False,UNKNOWN,0,0,0.33221063017845154,0.4683803915977478,0.48153287172317505,0.0005,0.5433684587478638,0.8005910217761993,428.8234307012356
13448,126060,16.42,4,102296.65000000117,8.414,9.155199999999999,False,False,False,False,False,UNKNOWN,0,0,0.33221063017845154,0.4683803915977478,0.48153287172317505,0.0005,0.5433684587478638,0.8005910217761993,428.8234307012356
13449,126060,15.940000000000001,3,102312.59000000118,9.466,9.1488,False,False,False,False,False,UNKNOWN,0,0,0.33221063017845154,0.4683803915977478,0.48153287172317505,0.0005,0.5433684587478638,0.8005910217761993,428.8234307012356
13450,126080,16.21,12,102328.80000000118,9.425999999999998,9.2912,False,False,False,False,False,UNKNOWN,0,0,-0.03331616893410683,26.175212860107422,0.5911378860473633,0.0005,0.39793163537979126,26.141896691173315,431.0929746229952
13451,126080,16.42,4,102345.22000000118,10.477999999999998,9.296,False,False,False,False,False,UNKNOWN,0,0,-0.03331616893410683,26.175212860107422,0.5911378860473633,0.0005,0.39793163537979126,26.141896691173315,431.0929746229952
13452,126100,2.599999999999998,25,102347.82000000119,9.093,9.1626,False,False,False,False,False,UNKNOWN,0,0,0.0806022509932518,1.1617803573608398,0.6199153661727905,0.0005,0.9730061292648315,1.2423826083540916,406.5601349751037
13453,126100,16.48,6,102364.30000000118,10.568999999999999,9.168,False,False,False,False,False,UNKNOWN,0,0,0.0806022509932518,1.1617803573608398,0.6199153661727905,0.0005,0.9730061292648315,1.2423826083540916,406.5601349751037
13454,126120,15.940000000000001,3,102380.24000000118,10.568999999999999,9.168,False,False,False,False,False,UNKNOWN,0,0,-0.018331825733184814,6.7404327392578125,0.7321816086769104,0.0005,0.7717391848564148,6.722100913524628,438.9454786364684
13455,126140,3.039999999999997,23,102383.28000000118,10.732,9.0387,False,False,False,False,False,UNKNOWN,0,0,-0.08104212582111359,1.3120498657226562,0.6462883353233337,0.0005,0.9201192855834961,1.2310077399015427,197.4034489508465
13456,126140,15.940000000000001,3,102399.22000000118,12.059,9.179300000000001,False,False,False,False,False,UNKNOWN,0,0,-0.08104212582111359,1.3120498657226562,0.6462883353233337,0.0005,0.9201192855834961,1.2310077399015427,197.4034489508465
13457,126140,5.42,9,102404.64000000118,12.441,9.225999999999999,False,False,False,False,False,UNKNOWN,0,0,-0.08104212582111359,1.3120498657226562,0.6462883353233337,0.0005,0.9201192855834961,1.2310077399015427,197.4034489508465
13458,126160,15.940000000000001,3,102420.58000000118,12.392999999999999,9.363,False,False,False,False,False,UNKNOWN,0,0,-0.1800692081451416,19.693822860717773,0.7527998089790344,0.0005,0.42324143648147583,19.513753652572632,173.57084836490267
13459,126160,16.14,13,102436.72000000118,12.413,9.360199999999999,False,False,False,False,False,UNKNOWN,0,0,-0.1800692081451416,19.693822860717773,0.7527998089790344,0.0005,0.42324143648147583,19.513753652572632,173.57084836490267
13460,126180,16.09,8,102452.81000000118,12.401,9.3569,False,False,False,False,False,UNKNOWN,0,0,-0.21305017173290253,0.8032520413398743,0.7096837759017944,0.0005,0.6086086630821228,0.5902018696069717,171.94905580915403
13461,126180,15.940000000000001,3,102468.75000000118,12.353,9.4895,False,False,False,False,False,UNKNOWN,0,0,-0.21305017173290253,0.8032520413398743,0.7096837759017944,0.0005,0.6086086630821228,0.5902018696069717,171.94905580915403
13462,126180,1.5999999999999996,5,102470.35000000118,12.253,9.3461,False,False,False,False,False,UNKNOWN,0,0,-0.21305017173290253,0.8032520413398743,0.7096837759017944,0.0005,0.6086086630821228,0.5902018696069717,171.94905580915403
13463,126200,2.359999999999997,22,102472.71000000119,10.840999999999998,9.347700000000001,False,False,False,False,False,UNKNOWN,0,0,-0.07693086564540863,34.956138610839844,0.6341977715492249,0.0005,-0.6243280172348022,34.879207745194435,75.7592057548407
13464,126200,15.940000000000001,3,102488.65000000119,10.841,9.473200000000002,False,False,False,False,False,UNKNOWN,0,0,-0.07693086564540863,34.956138610839844,0.6341977715492249,0.0005,-0.6243280172348022,34.879207745194435,75.7592057548407
13465,126220,16.509999999999998,7,102505.16000000118,12.187999999999999,9.620700000000001,False,False,False,False,False,UNKNOWN,0,0,-0.23350682854652405,17.73680877685547,0.721814751625061,0.0005,0.5705531239509583,17.503301948308945,140.3287483186711
13466,126240,3.039999999999997,23,102508.20000000118,10.898,9.6351,False,False,False,False,False,UNKNOWN,0,0,0.04780719801783562,6.712424278259277,0.8085338473320007,0.0005,-0.16418373584747314,6.760231476277113,144.56615678597274
13467,126240,15.97,4,102524.17000000118,11.953,9.64,False,False,False,False,False,UNKNOWN,0,0,0.04780719801783562,6.712424278259277,0.8085338473320007,0.0005,-0.16418373584747314,6.760231476277113,144.56615678597274
13468,126260,1.9999999999999973,25,102526.17000000118,10.559000000000001,9.6412,False,False,False,False,False,UNKNOWN,0,0,-0.32860487699508667,6.172543048858643,0.6890023350715637,0.0005,0.741835355758667,5.843938171863556,135.06832675173865
13469,126280,2.239999999999998,13,102528.41000000118,9.168999999999999,9.6397,False,False,False,False,False,UNKNOWN,0,0,0.38824933767318726,4.496697425842285,0.6518772840499878,0.0005,-0.5815057754516602,4.884946763515472,126.52654048047016
13470,126280,16.15,10,102544.56000000118,9.174999999999997,9.6464,False,False,False,False,False,UNKNOWN,0,0,0.38824933767318726,4.496697425842285,0.6518772840499878,0.0005,-0.5815057754516602,4.884946763515472,126.52654048047016
13471,126280,15.940000000000001,3,102560.50000000118,9.174999999999999,9.6448,False,False,False,False,False,UNKNOWN,0,0,0.38824933767318726,4.496697425842285,0.6518772840499878,0.0005,-0.5815057754516602,4.884946763515472,126.52654048047016
13472,126300,16.42,4,102576.92000000118,10.657,9.6545,False,False,False,False,False,UNKNOWN,0,0,0.13212820887565613,15.773048400878906,0.8234987258911133,0.0005,0.6572057008743286,15.905176609754562,107.25300452330222
13473,126300,5.74,8,102582.66000000118,10.995,9.5461,False,False,False,False,False,UNKNOWN,0,0,0.13212820887565613,15.773048400878906,0.8234987258911133,0.0005,0.6572057008743286,15.905176609754562,107.25300452330222
13474,126300,16.42,4,102599.08000000118,11.043,9.556499999999998,False,False,False,False,False,UNKNOWN,0,0,0.13212820887565613,15.773048400878906,0.8234987258911133,0.0005,0.6572057008743286,15.905176609754562,107.25300452330222
13475,126300,5.42,4,102604.50000000118,9.934000000000001,9.446199999999997,False,False,False,False,False,UNKNOWN,0,0,0.13212820887565613,15.773048400878906,0.8234987258911133,0.0005,0.6572057008743286,15.905176609754562,107.25300452330222
13476,126320,15.57,9,102620.07000000119,11.187000000000001,9.590399999999999,False,False,False,False,False,UNKNOWN,0,0,-0.039560072124004364,4.836249351501465,0.7757698893547058,0.0005,0.8604117631912231,4.7966892793774605,101.16364183480088
13477,126340,2.3499999999999988,25,102622.42000000119,9.825,9.4453,False,False,False,False,False,UNKNOWN,0,0,0.22531136870384216,9.146230697631836,0.8009527325630188,0.0005,0.8349765539169312,9.371542066335678,103.29226950373975
13478,126340,16.42,4,102638.84000000119,11.267,9.591699999999998,False,False,False,False,False,UNKNOWN,0,0,0.22531136870384216,9.146230697631836,0.8009527325630188,0.0005,0.8349765539169312,9.371542066335678,103.29226950373975
13479,126380,1.7499999999999967,25,102640.59000000119,11.218000000000002,9.5917,False,False,False,False,False,UNKNOWN,0,0,-0.7041895985603333,0.1591501384973526,0.633316159248352,0.0005,-0.40391695499420166,-0.5450394600629807,95.10783421116172
13480,126400,1.649999999999997,25,102642.24000000118,9.767999999999999,9.577799999999998,False,False,False,False,False,UNKNOWN,0,0,0.07569551467895508,0.8580276370048523,0.6333821415901184,0.0005,0.25131064653396606,0.9337231516838074,97.40762263757188
13481,126420,2.599999999999998,25,102644.84000000119,8.434,9.4378,False,False,False,False,False,UNKNOWN,0,0,-0.3981013000011444,1.9382072687149048,0.7092170119285583,0.0005,-0.7724113464355469,1.5401059687137604,32.85113409509394
13482,126440,16.9,15,102661.74000000118,8.482,9.447399999999998,False,False,False,False,False,UNKNOWN,0,0,-0.2069486826658249,20.586881637573242,0.7539870738983154,0.0005,-3.001585006713867,20.379932954907417,21.295311947190406
13483,126460,1.7999999999999976,25,102663.54000000119,8.088,9.301199999999998,False,False,False,False,False,UNKNOWN,0,0,0.1382581889629364,17.66478157043457,0.7540518641471863,0.0005,0.4856914281845093,17.803039759397507,42.50138656736446
13484,126460,1.7599999999999993,7,102665.30000000118,6.622,9.154599999999999,False,False,False,False,False,UNKNOWN,0,0,0.1382581889629364,17.66478157043457,0.7540518641471863,0.0005,0.4856914281845093,17.803039759397507,42.50138656736446
13485,126480,5.74,8,102671.04000000119,6.653999999999998,9.049399999999999,False,False,False,False,False,UNKNOWN,0,0,-0.35639721155166626,10.25456428527832,0.6922019720077515,0.0005,-2.0910892486572266,9.898167073726654,53.8853505775714
13486,126480,2.3299999999999987,11,102673.37000000119,5.329999999999999,8.906,False,False,False,False,False,UNKNOWN,0,0,-0.35639721155166626,10.25456428527832,0.6922019720077515,0.0005,-2.0910892486572266,9.898167073726654,53.8853505775714
13487,126500,16.42,4,102689.79000000119,6.736999999999999,9.052999999999999,False,False,False,False,False,UNKNOWN,0,0,0.34072020649909973,5.727771759033203,0.7492831945419312,0.0005,-0.0003581047058105469,6.068491965532303,53.362964663408036
13488,126500,15.940000000000001,3,102705.73000000119,6.688999999999998,9.0473,False,False,False,False,False,UNKNOWN,0,0,0.34072020649909973,5.727771759033203,0.7492831945419312,0.0005,-0.0003581047058105469,6.068491965532303,53.362964663408036
13489,126520,2.599999999999998,25,102708.3300000012,6.773999999999998,9.052200000000001,False,False,False,False,False,UNKNOWN,0,0,-0.027738824486732483,6.899859428405762,0.5400479435920715,0.0005,0.751659631729126,6.872120603919029,46.84037268968151
13490,126520,16.42,9,102724.7500000012,8.251,9.0519,False,False,False,False,False,UNKNOWN,0,0,-0.027738824486732483,6.899859428405762,0.5400479435920715,0.0005,0.751659631729126,6.872120603919029,46.84037268968151
13491,126540,1.9699999999999989,9,102726.7200000012,8.187999999999999,8.9104,False,False,False,False,False,UNKNOWN,0,0,0.06705325841903687,20.74066925048828,0.7321125864982605,0.0005,0.46939194202423096,20.807722508907318,46.23894405986221
13492,126540,1.7599999999999993,7,102728.48000000119,6.6739999999999995,8.873899999999999,False,False,False,False,False,UNKNOWN,0,0,0.06705325841903687,20.74066925048828,0.7321125864982605,0.0005,0.46939194202423096,20.807722508907318,46.23894405986221
13493,126540,0.7199999999999998,4,102729.20000000119,6.566,8.8601,False,False,False,False,False,UNKNOWN,0,0,0.06705325841903687,20.74066925048828,0.7321125864982605,0.0005,0.46939194202423096,20.807722508907318,46.23894405986221
13494,126560,1.7199999999999998,4,102730.92000000119,6.561999999999999,8.8603,False,False,False,False,False,UNKNOWN,0,0,0.43426600098609924,14.606651306152344,0.7354525923728943,0.0005,0.09620434045791626,15.040917307138443,62.548589504564596
13495,126560,16.42,4,102747.34000000119,7.63,8.8642,False,False,False,False,False,UNKNOWN,0,0,0.43426600098609924,14.606651306152344,0.7354525923728943,0.0005,0.09620434045791626,15.040917307138443,62.548589504564596
13496,126560,16.450000000000003,5,102763.79000000119,9.042,8.8645,False,False,False,False,False,UNKNOWN,0,0,0.43426600098609924,14.606651306152344,0.7354525923728943,0.0005,0.09620434045791626,15.040917307138443,62.548589504564596
13497,126560,1.7199999999999998,4,102765.51000000119,7.572,8.8375,False,False,False,False,False,UNKNOWN,0,0,0.43426600098609924,14.606651306152344,0.7354525923728943,0.0005,0.09620434045791626,15.040917307138443,62.548589504564596
13498,126580,16.41,12,102781.92000000119,7.619,8.835799999999999,False,False,False,False,False,UNKNOWN,0,0,-0.026049047708511353,38.76942443847656,0.5587204098701477,0.0005,0.020398318767547607,38.74337539076805,60.09197493468262
13499,126580,5.379999999999999,11,102787.3000000012,7.897,8.8636,False,False,False,False,False,UNKNOWN,0,0,-0.026049047708511353,38.76942443847656,0.5587204098701477,0.0005,0.020398318767547607,38.74337539076805,60.09197493468262
13500,126600,2.2399999999999998,8,102789.5400000012,6.478999999999999,8.7218,False,False,False,False,False,UNKNOWN,0,0,-0.16818800568580627,17.135665893554688,0.9325689077377319,0.0005,0.6117665767669678,16.96747788786888,117.098121529237
13501,126600,16.42,4,102805.9600000012,7.924000000000001,8.7218,False,False,False,False,False,UNKNOWN,0,0,-0.16818800568580627,17.135665893554688,0.9325689077377319,0.0005,0.6117665767669678,16.96747788786888,117.098121529237
13502,126620,3.2299999999999973,21,102809.1900000012,8.071000000000002,8.6932,False,False,False,False,False,UNKNOWN,0,0,-0.07172229140996933,23.35131072998047,0.620713472366333,0.0005,0.02188044786453247,23.2795884385705,98.94840216793591
13503,126620,15.940000000000001,3,102825.1300000012,9.593,8.6865,False,False,False,False,False,UNKNOWN,0,0,-0.07172229140996933,23.35131072998047,0.620713472366333,0.0005,0.02188044786453247,23.2795884385705,98.94840216793591
13504,126620,16.42,4,102841.5500000012,11.062999999999999,8.8368,False,False,False,False,False,UNKNOWN,0,0,-0.07172229140996933,23.35131072998047,0.620713472366333,0.0005,0.02188044786453247,23.2795884385705,98.94840216793591
13505,126640,1.8799999999999994,6,102843.4300000012,9.608999999999998,8.8342,False,False,False,False,False,UNKNOWN,0,0,-0.3664291501045227,12.65728759765625,0.6207571029663086,0.0005,0.6818115711212158,12.290858447551727,81.16871398590283
