episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,loss,q_value_mean,exploration_rate,target_updates,loss_variance_window
6649,132644,0.9999999999999971,25,-8371.059999999949,2.434999999999998,2.070999999999998,True,True,False,False,False,NAVIGATE,1,1,0.49587371945381165,,0.1,106.0,0.0423696891787754
6650,132668,-0.4500000000000024,25,-8371.50999999995,2.1799999999999975,1.907099999999998,True,True,False,False,False,NAVIGATE,1,1,0.633870005607605,,0.1,106.0,0.05777579366863943
6651,132696,1.3999999999999968,25,-8370.10999999995,2.2169999999999974,1.9125999999999979,True,True,False,False,False,NAVIGATE,2,1,0.12418001890182495,,0.1,106.0,0.0628431140580183
6652,132720,1.5999999999999965,25,-8368.50999999995,2.3569999999999975,1.903399999999998,True,True,False,False,False,NAVIGATE,2,1,,,0.1,106.0,0.09339606994379757
6653,132724,1.7199999999999998,4,-8366.78999999995,2.4489999999999976,1.9033999999999984,True,True,True,False,False,TREAT,4,2,0.1282729059457779,,0.1,106.0,0.09946398474225344
6654,132748,-0.9000000000000012,25,-8367.68999999995,2.2639999999999976,1.882399999999998,True,True,False,False,False,NAVIGATE,1,1,0.11827056109905243,,0.1,106.0,0.05553649517718362
6655,132772,2.099999999999998,25,-8365.58999999995,2.613999999999998,1.8918999999999977,True,True,False,False,False,NAVIGATE,1,1,0.04555134475231171,,0.1,106.0,0.04991162496795874
6656,132800,-2.220446049250313e-15,25,-8365.58999999995,2.448999999999998,1.877199999999998,True,True,False,False,False,NAVIGATE,2,2,,,0.1,106.0,0.0014991467704501223
6657,132816,1.2899999999999978,18,-8364.299999999948,2.4179999999999984,1.890599999999998,True,True,True,False,False,TREAT,4,1,0.08864547312259674,,0.1,106.0,0.1484745612421029
6658,132840,0.09999999999999565,25,-8364.199999999948,0.7859999999999976,1.877599999999998,True,True,False,False,False,NAVIGATE,2,2,0.13481491804122925,,0.1,106.0,0.18882626000256292
6659,132868,0.599999999999997,25,-8363.599999999948,0.7459999999999976,1.7241999999999982,True,True,False,False,False,NAVIGATE,3,1,0.6050711870193481,,0.1,106.0,0.15727606927317767
6660,132892,4.999999999999998,25,-8358.599999999948,1.2909999999999975,1.6203999999999976,True,True,True,True,False,TREAT,0,0,,,0.1,106.0,0.3521245623477725
6661,132916,1.1999999999999968,25,-8357.399999999947,1.2709999999999977,1.621399999999998,True,True,False,False,False,NAVIGATE,1,1,0.03315300866961479,,0.1,106.0,0.42959113765485313
6662,132940,1.399999999999997,25,-8355.999999999947,1.2509999999999977,1.618399999999998,True,True,False,False,False,NAVIGATE,2,1,0.09522734582424164,,0.1,106.0,0.02849633711562069
6663,132968,1.1999999999999968,25,-8354.799999999947,1.1989999999999974,1.6673999999999978,True,True,False,False,False,NAVIGATE,2,2,0.1330001950263977,,0.1,106.0,0.046006705938177975
6664,132992,1.5499999999999963,25,-8353.249999999947,1.4439999999999973,1.6286999999999978,True,True,False,False,False,NAVIGATE,2,1,,,0.1,106.0,0.046888393401689335
6665,132996,1.5999999999999996,5,-8351.649999999947,1.393999999999997,1.6326999999999978,True,True,True,False,False,TREAT,4,1,0.1119486540555954,,0.1,106.0,0.04195342923632861
6666,133020,1.7499999999999958,25,-8349.899999999947,1.568999999999997,1.6361999999999979,True,True,False,False,False,NAVIGATE,1,1,0.1140674278140068,,0.1,106.0,0.06561459881662492
6667,133036,2.0499999999999976,15,-8347.849999999948,1.6449999999999971,1.6326999999999978,True,True,True,False,False,TREAT,4,2,0.12191823124885559,,0.1,106.0,0.12435093694530845
6668,133060,0.8499999999999959,25,-8346.999999999947,1.7199999999999966,1.6291999999999982,True,True,False,False,False,NAVIGATE,1,1,,,,,
6669,133088,-0.3000000000000038,25,-8347.299999999947,1.6299999999999968,1.6251999999999978,True,True,False,False,False,NAVIGATE,2,1,0.06906001269817352,,0.1,106.0,0.02181408541675749
6670,133108,1.829999999999997,21,-8345.469999999947,1.3129999999999968,1.6274999999999977,True,True,True,False,False,TREAT,4,1,0.015488287433981895,,0.1,106.0,0.023446557452398258
6671,133132,0.09999999999999853,25,-8345.369999999946,1.202999999999997,1.6244999999999976,True,True,False,False,False,NAVIGATE,2,1,0.08476194739341736,,0.1,106.0,0.0017166462980419978
6672,133136,15.940000000000001,3,-8329.429999999946,2.6569999999999974,1.772599999999998,True,True,True,True,True,TREAT,0,0,,,0.1,106.0,0.0017221899024735816
6673,133140,16.1,5,-8313.329999999945,4.146999999999998,1.7722999999999975,True,True,True,True,True,TREAT,0,0,0.04078887403011322,,0.1,106.0,0.0017419217888517925
6674,133164,0.049999999999997824,25,-8313.279999999946,3.9969999999999986,1.758799999999998,True,True,False,False,False,NAVIGATE,2,1,0.5750939249992371,,0.1,106.0,0.043875766916982355
6675,133192,-0.2000000000000004,25,-8313.479999999947,3.816999999999998,1.7307999999999981,True,True,False,False,False,NAVIGATE,2,1,0.23887014389038086,,0.1,106.0,0.06882388606565143
6676,133216,2.1999999999999966,25,-8311.279999999946,3.8619999999999974,1.7407999999999981,True,True,False,False,False,NAVIGATE,1,1,,,0.1,106.0,0.044118204425088334
6677,133240,0.6499999999999957,25,-8310.629999999946,3.7219999999999986,1.583099999999998,True,True,False,False,False,NAVIGATE,1,1,0.12131275981664658,,0.1,106.0,0.0009944668905452114
6678,133264,1.0999999999999968,25,-8309.529999999946,3.7469999999999977,1.586099999999998,True,True,False,False,False,NAVIGATE,2,1,0.7687361240386963,,0.1,106.0,0.08898023325087753
6679,133272,16.58,6,-8292.949999999946,5.434999999999998,1.735899999999998,True,True,True,True,True,TREAT,0,0,0.1327267587184906,,0.1,106.0,0.10270676083116839
6680,133276,1.7199999999999998,4,-8291.229999999947,5.423999999999998,1.751099999999998,True,True,True,False,False,TREAT,4,2,,,0.1,106.0,0.09681093096127172
6681,133280,1.1999999999999997,5,-8290.029999999946,5.533999999999999,1.7575999999999978,True,True,True,False,False,TREAT,4,2,0.6333997845649719,,0.1,106.0,0.09886688375628885
6682,133304,1.1999999999999955,25,-8288.829999999945,4.059999999999999,1.857599999999998,True,True,False,False,False,NAVIGATE,1,1,0.1078803539276123,,0.1,106.0,0.0672015176488702
6683,133332,0.19999999999999685,25,-8288.629999999945,2.4699999999999975,1.8475999999999977,True,True,False,False,False,NAVIGATE,1,1,0.13372105360031128,,0.1,106.0,0.046208480861767064
6684,133340,1.919999999999999,9,-8286.709999999945,2.6569999999999974,1.8587999999999973,True,True,True,False,False,TREAT,4,1,,,0.1,106.0,0.044293822367811084
6685,133344,1.1999999999999997,5,-8285.509999999944,2.796999999999998,1.8467999999999976,True,True,True,False,False,TREAT,4,2,0.05069495737552643,,0.1,106.0,0.04039601313925745
6686,133368,-6.600000000000001,25,-8292.109999999944,1.9169999999999976,1.6265999999999976,True,True,False,False,False,NAVIGATE,1,1,0.5408019423484802,,0.1,106.0,0.012827949678373725
6687,133396,1.5999999999999968,25,-8290.509999999944,2.011999999999998,1.7505999999999977,True,True,False,False,False,NAVIGATE,2,1,0.15786278247833252,,0.1,106.0,0.02735294316919899
6688,133420,1.7499999999999967,25,-8288.759999999944,2.076999999999998,1.6074999999999977,True,True,False,False,False,NAVIGATE,2,2,,,0.1,107.0,0.013854092099012236
6689,133444,1.9999999999999964,25,-8286.759999999944,0.6189999999999979,1.6354999999999977,True,True,False,False,False,NAVIGATE,1,1,1.0090252161026,,0.1,107.0,0.12350493140191042
6690,133448,16.42,4,-8270.339999999944,2.0889999999999977,1.786699999999998,True,True,True,True,True,TREAT,0,0,0.17175178229808807,,0.1,107.0,0.16971329027538584
6691,133460,2.399999999999999,10,-8267.939999999944,2.208999999999998,1.798699999999998,True,True,True,False,False,TREAT,4,1,0.09367092698812485,,0.1,107.0,0.13853201614649327
6692,133484,1.5999999999999968,25,-8266.339999999944,2.2489999999999983,1.6488999999999983,True,True,False,False,False,NAVIGATE,2,1,,,0.1,107.0,0.08852148698976507
6693,133508,-0.5000000000000033,25,-8266.839999999944,2.178999999999998,1.6313999999999982,True,True,False,False,False,NAVIGATE,2,1,0.1538899838924408,,0.1,107.0,0.0016245774444433884
6694,133532,0.5499999999999987,25,-8266.289999999944,2.041999999999998,1.6328999999999982,True,True,False,False,False,NAVIGATE,1,1,0.17745351791381836,,0.1,107.0,0.0019783726265323186
6695,133560,-0.350000000000001,25,-8266.639999999945,1.886999999999998,1.467399999999998,True,True,False,False,False,NAVIGATE,1,1,0.10469215363264084,,0.1,107.0,0.023860300807955058
6696,133580,16.18,21,-8250.459999999945,4.164999999999997,1.7231999999999978,True,True,True,True,True,TREAT,0,0,,,0.1,107.0,0.040352083696123114
6697,133604,-0.4500000000000013,25,-8250.909999999945,3.959999999999998,1.7186999999999983,True,True,False,False,False,NAVIGATE,1,1,0.055351853370666504,,0.1,107.0,0.03695240187578513
6698,133628,1.8499999999999959,25,-8249.059999999945,3.969999999999998,1.7281999999999982,True,True,False,False,False,NAVIGATE,1,1,0.10146960616111755,,0.1,107.0,0.07981923803155794
6699,133632,16.42,4,-8232.639999999945,5.411999999999999,1.8823999999999983,True,True,True,True,True,TREAT,0,0,0.7601199150085449,,0.1,107.0,0.07828059452685979
6700,133660,1.5999999999999968,25,-8231.039999999944,3.9299999999999984,1.8928999999999976,True,True,False,False,False,NAVIGATE,2,1,,,0.1,107.0,0.0941559547154133
6701,133684,-6.699999999999999,25,-8237.739999999945,3.019999999999998,1.809899999999998,True,True,False,False,False,NAVIGATE,3,1,0.08074115216732025,,0.1,107.0,0.035754071867961285
6702,133708,0.04999999999999827,25,-8237.689999999946,2.864999999999999,1.7983999999999982,True,True,False,False,False,NAVIGATE,2,2,0.033926792442798615,,0.1,107.0,0.028883215970106575
6703,133732,1.3999999999999972,25,-8236.289999999946,3.054999999999999,1.7983999999999982,True,True,False,False,False,NAVIGATE,2,1,0.020799292251467705,,0.1,107.0,0.1415075139730405
6704,133760,0.9499999999999968,25,-8235.339999999946,3.0949999999999984,1.795899999999998,True,True,False,False,False,NAVIGATE,2,1,,,0.1,107.0,0.15398152446934088
6705,133784,-2.6645352591003757e-15,25,-8235.339999999946,3.129999999999998,1.803899999999998,True,True,True,False,False,TREAT,4,1,0.15081579983234406,,0.1,107.0,0.03414797869848641
6706,133808,0.34999999999999676,25,-8234.989999999945,1.546999999999998,1.783399999999998,True,True,False,False,False,NAVIGATE,2,2,0.8377432227134705,,0.1,107.0,0.06141706925355357
6707,133832,0.699999999999996,25,-8234.289999999944,1.6619999999999977,1.7798999999999978,True,True,False,False,False,NAVIGATE,2,1,0.1695287674665451,,0.1,107.0,0.08981889146188438
6708,133836,16.42,4,-8217.869999999944,3.1189999999999984,1.9235999999999978,True,True,True,True,True,TREAT,0,0,,,,,
6709,133856,2.1399999999999966,18,-8215.729999999945,1.6909999999999978,1.9489999999999974,True,True,True,False,False,TREAT,4,2,0.10244862735271454,,0.1,107.0,0.06857383223331427
6710,133880,1.599999999999997,25,-8214.129999999945,1.6909999999999978,1.952999999999998,True,True,False,False,False,NAVIGATE,2,1,0.16209864616394043,,0.1,107.0,0.07096770405634985
6711,133900,16.13,21,-8197.999999999945,3.973999999999998,2.1422999999999974,True,True,True,True,True,TREAT,0,0,0.6377778649330139,,0.1,107.0,0.008831560838559422
6712,133928,1.0999999999999956,25,-8196.899999999945,4.078999999999998,2.1332999999999975,True,True,False,False,False,NAVIGATE,3,1,,,0.1,107.0,0.09335668435054931
6713,133940,0.6399999999999992,13,-8196.259999999946,4.0029999999999974,2.1201999999999974,True,True,True,False,False,TREAT,4,2,0.08148612082004547,,0.1,107.0,0.11497112422727107
6714,133964,2.299999999999997,25,-8193.959999999946,4.137999999999998,2.132199999999998,True,True,False,False,False,NAVIGATE,2,1,0.23061364889144897,,0.1,107.0,0.07076668824675764
6715,133968,15.420000000000002,4,-8178.539999999946,5.679999999999998,2.274899999999998,True,True,True,True,True,TREAT,0,0,1.3211352825164795,,0.1,107.0,0.07064778621567253
6716,133992,-1.55,25,-8180.0899999999465,5.489999999999999,2.2437999999999985,True,True,False,False,False,NAVIGATE,1,1,,,,,
6717,134020,0.049999999999995826,25,-8180.039999999946,5.424999999999999,2.254299999999998,True,True,False,False,False,NAVIGATE,2,1,0.13359075784683228,,0.1,107.0,0.023082731654747973
6718,134044,0.04999999999999738,25,-8179.989999999946,3.787999999999998,2.2572999999999976,True,True,False,False,False,NAVIGATE,2,1,0.039422281086444855,,0.1,107.0,0.031004227948948304
6719,134068,1.399999999999997,25,-8178.5899999999465,3.7139999999999977,2.336299999999998,True,True,False,False,False,NAVIGATE,2,1,0.18755100667476654,,0.1,107.0,0.12701737533141297
6720,134092,1.049999999999996,25,-8177.539999999946,3.658999999999998,2.340299999999998,True,True,False,False,False,NAVIGATE,1,1,,,,,
6721,134120,0.049999999999995826,25,-8177.489999999946,2.0509999999999975,2.317299999999998,True,True,False,False,False,NAVIGATE,2,1,0.10186505317687988,,0.1,107.0,0.08391904756262433
6722,134144,-0.05000000000000426,25,-8177.539999999946,1.9359999999999977,2.3007999999999975,True,True,False,False,False,NAVIGATE,3,2,0.05206942930817604,,0.1,107.0,0.05299635721239935
6723,134168,1.1999999999999973,25,-8176.3399999999465,1.9919999999999973,2.3207999999999975,True,True,False,False,False,NAVIGATE,2,2,0.7094632983207703,,0.1,107.0,0.07268177866795517
6724,134172,1.7199999999999998,4,-8174.619999999946,1.933999999999997,2.344499999999998,True,True,True,False,False,TREAT,4,2,,,0.1,107.0,0.08715186766751584
6725,134196,0.09999999999999987,25,-8174.519999999946,0.40199999999999747,2.337499999999998,True,True,False,False,False,NAVIGATE,1,1,0.1941218376159668,,0.1,107.0,0.29126617737511173
6726,134224,1.3999999999999961,25,-8173.119999999946,0.6969999999999972,2.3774999999999977,True,True,False,False,False,NAVIGATE,1,1,0.0851120576262474,,0.1,107.0,0.2471720973549388
6727,134248,1.1499999999999957,25,-8171.969999999947,0.806999999999997,2.376999999999998,True,True,False,False,False,NAVIGATE,2,1,0.0725010484457016,,0.1,107.0,0.04349046762100947
6728,134272,0.999999999999998,25,-8170.969999999947,0.9019999999999971,2.369799999999998,True,True,False,False,False,NAVIGATE,1,1,,,0.1,107.0,0.06715449452028406
6729,134276,1.7199999999999998,4,-8169.249999999946,0.9339999999999975,2.392499999999998,True,True,True,False,False,TREAT,4,2,0.31705814599990845,,0.1,107.0,0.07385795464668679
6730,134300,-0.40000000000000213,25,-8169.649999999946,0.7889999999999976,2.4984999999999977,True,True,False,False,False,NAVIGATE,3,1,0.8280850648880005,,0.1,107.0,0.043380376957742155
6731,134328,0.3999999999999988,25,-8169.249999999946,0.8239999999999978,2.505699999999998,True,True,False,False,False,NAVIGATE,2,1,0.16079343855381012,,0.1,107.0,0.12939293090510912
6732,134352,0.09999999999999942,25,-8169.149999999946,0.8389999999999983,2.5001999999999978,True,True,False,False,False,NAVIGATE,1,1,,,0.1,107.0,0.12848727619855088
6733,134372,1.319999999999998,19,-8167.829999999946,0.8509999999999984,2.5053999999999976,True,True,True,False,False,TREAT,4,1,0.054836105555295944,,0.1,107.0,0.08327685664425545
6734,134396,-2.700000000000002,25,-8170.529999999946,0.40899999999999814,2.462799999999998,True,True,False,False,False,NAVIGATE,1,1,0.04379844292998314,,0.1,107.0,0.032392870010787035
6735,134420,1.3999999999999968,25,-8169.129999999946,0.5389999999999978,2.4612999999999983,True,True,False,False,False,NAVIGATE,2,1,0.0673660933971405,,0.1,107.0,0.044778506992640146
6736,134428,1.5599999999999996,7,-8167.569999999946,0.5549999999999982,2.469899999999998,True,True,True,False,False,TREAT,4,1,,,0.1,107.0,0.06536425517007113
6737,134452,1.9999999999999964,25,-8165.569999999946,0.6399999999999982,2.474899999999998,True,True,False,False,False,NAVIGATE,3,1,0.03622901067137718,,0.1,107.0,0.07240420013336749
6738,134476,2.049999999999997,25,-8163.519999999946,0.7449999999999981,2.4830999999999976,True,True,False,False,False,NAVIGATE,2,1,0.4101274311542511,,0.1,107.0,0.08820962857675602
6739,134504,-0.40000000000000213,25,-8163.9199999999455,0.532999999999998,2.314899999999998,True,True,False,False,False,NAVIGATE,2,2,0.7383294105529785,,0.1,107.0,0.076716722240065
6740,134528,1.1999999999999973,25,-8162.719999999946,0.6929999999999981,2.3058999999999976,True,True,False,False,False,NAVIGATE,2,2,,,0.1,107.0,0.07132323612536987
6741,134552,0.1999999999999975,25,-8162.519999999946,0.6729999999999978,2.297599999999998,True,True,False,False,False,NAVIGATE,2,1,0.5561973452568054,,0.1,107.0,0.09808322342857761
6742,134576,0.09999999999999809,25,-8162.4199999999455,0.6729999999999977,2.2965999999999975,True,True,False,False,False,NAVIGATE,2,2,0.12147753685712814,,0.1,107.0,0.0790012137228199
6743,134584,1.2299999999999995,6,-8161.189999999946,0.6639999999999978,2.3008999999999973,True,True,True,False,False,TREAT,4,2,0.07439092546701431,,0.1,107.0,0.0634091444602404
6744,134588,15.940000000000001,3,-8145.249999999946,2.5279999999999982,2.450799999999998,True,True,True,True,True,TREAT,0,0,,,0.1,107.0,0.06507857067103995
6745,134612,2.3999999999999977,25,-8142.849999999947,2.6279999999999983,2.488799999999998,True,True,False,False,False,NAVIGATE,2,2,0.19254763424396515,,0.1,108.0,0.04286012305817916
6746,134636,0.549999999999996,25,-8142.2999999999465,2.5269999999999984,2.477799999999998,True,True,False,False,False,NAVIGATE,1,1,0.49212193489074707,,0.1,108.0,0.05554787536673313
6747,134660,1.1999999999999968,25,-8141.099999999947,2.4469999999999983,2.4737999999999976,True,True,False,False,False,NAVIGATE,2,2,0.13089346885681152,,0.1,108.0,0.05310666074895667
6748,134688,1.0999999999999965,25,-8139.999999999946,2.351999999999998,2.3205999999999976,True,True,False,False,False,NAVIGATE,2,1,,,0.1,108.0,0.04379454546409142
6749,134712,1.1999999999999968,25,-8138.7999999999465,2.511999999999998,2.3225999999999978,True,True,False,False,False,NAVIGATE,1,1,0.2661072313785553,,0.1,108.0,0.05569136428060068
6750,134736,-3.9968028886505635e-15,25,-8138.7999999999465,2.3919999999999977,2.327099999999998,True,True,False,False,False,NAVIGATE,1,1,0.936342716217041,,0.1,108.0,0.09113829514732354
6751,134760,-0.4500000000000015,25,-8139.249999999946,2.3269999999999977,2.308599999999998,True,True,False,False,False,NAVIGATE,2,2,0.06768347322940826,,0.1,108.0,0.12456130668308811
6752,134788,1.9999999999999962,25,-8137.249999999946,2.5169999999999977,2.312599999999998,True,True,False,False,False,NAVIGATE,2,1,,,0.1,108.0,0.06692040934306343
