episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window,reward_variance_window
6560,167936,1.7199999999999998,4,-57298.10999999926,-3.1729999999999983,-6.066099999999997,True,True,True,False,False,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6561,167936,-5.040000000000001,17,-57303.14999999926,-3.656999999999998,-5.974499999999997,True,True,True,False,False,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6562,167936,-17.59999999999999,30,-57320.74999999926,-4.266999999999999,-6.027999999999997,False,False,False,False,False,ANALYZE,2,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6563,167936,-9.2,30,-57329.949999999255,-4.4819999999999975,-6.013999999999998,True,True,False,False,False,NAVIGATE,3,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6564,167936,-9.2,30,-57339.14999999925,-4.321999999999998,-6.045499999999999,True,True,False,False,False,NAVIGATE,3,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6565,167936,-7.280000000000001,29,-57346.42999999925,-4.655999999999999,-6.002299999999999,True,True,True,False,True,TREAT,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6566,167936,0.6799999999999997,6,-57345.74999999925,-5.865999999999999,-5.9876999999999985,True,True,True,False,False,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6567,167936,0.41999999999999993,14,-57345.32999999925,-4.813999999999998,-5.882999999999999,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6568,167936,-12.849999999999993,30,-57358.17999999925,-6.072999999999999,-5.968299999999998,True,True,False,False,False,NAVIGATE,5,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6569,167936,-4.98,24,-57363.159999999254,-6.332999999999998,-5.951399999999999,True,True,True,False,False,TREAT,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6570,167936,-1.9200000000000004,11,-57365.07999999925,-6.696999999999998,-6.098399999999998,True,True,True,False,False,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6571,167936,-10.599999999999998,30,-57375.67999999925,-7.2529999999999974,-6.105899999999998,True,True,False,False,False,NAVIGATE,2,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6572,167936,-12.449999999999996,30,-57388.12999999925,-6.7379999999999995,-6.111899999999999,True,True,False,False,False,NAVIGATE,3,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6573,167936,-3.900000000000001,20,-57392.02999999925,-6.207999999999998,-6.090099999999998,True,True,True,False,False,TREAT,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6574,167936,-6.759999999999998,23,-57398.78999999925,-5.963999999999999,-5.981699999999998,True,True,True,False,False,TREAT,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6575,167936,6.050000000000004,25,-57392.73999999925,-4.6309999999999985,-5.745199999999999,True,True,True,True,True,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6576,167936,-4.040000000000001,22,-57396.77999999925,-5.102999999999998,-5.776799999999997,True,True,True,False,False,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6577,167936,-11.899999999999997,30,-57408.67999999925,-6.334999999999998,-5.850599999999997,True,True,False,False,False,NAVIGATE,3,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6578,167936,-0.2599999999999989,13,-57408.93999999925,-5.075999999999999,-5.737199999999997,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6579,167936,12.3,10,-57396.63999999925,-3.347999999999999,-5.565699999999997,True,True,True,True,True,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6580,167936,-0.06999999999999984,16,-57396.70999999925,-3.1629999999999985,-5.494299999999998,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6581,167936,-10.399999999999997,30,-57407.10999999925,-3.1429999999999985,-5.520599999999998,True,True,False,False,False,NAVIGATE,3,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6582,167936,-3.6000000000000005,15,-57410.70999999925,-2.257999999999999,-5.574799999999999,True,True,True,False,True,TREAT,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6583,167936,-3.7399999999999953,22,-57414.44999999925,-2.241999999999998,-5.614799999999998,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6584,167936,-17.59999999999999,30,-57432.049999999246,-3.325999999999998,-5.759999999999998,False,False,False,False,False,ANALYZE,1,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6585,167936,1.2600000000000002,12,-57430.789999999244,-3.8049999999999984,-5.676799999999998,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6586,167936,-17.59999999999999,30,-57448.38999999924,-5.160999999999997,-5.754799999999998,False,False,False,False,False,ANALYZE,1,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6587,167936,-10.049999999999999,30,-57458.439999999246,-4.975999999999996,-5.704299999999997,True,True,False,False,False,NAVIGATE,2,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6588,167936,-15.09999999999999,30,-57473.539999999244,-6.459999999999996,-5.810999999999996,True,False,False,False,False,NAVIGATE,2,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6589,167936,-13.399999999999991,30,-57486.939999999246,-9.029999999999996,-5.8124999999999964,True,True,True,False,False,TREAT,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6590,167936,-1.8299999999999996,19,-57488.76999999925,-9.205999999999994,-5.718799999999998,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6591,167936,-11.449999999999994,30,-57500.219999999244,-9.310999999999995,-5.7022999999999975,True,True,False,False,False,NAVIGATE,2,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6592,167936,4.9,5,-57495.31999999924,-8.460999999999995,-5.603499999999998,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6593,167936,-4.419999999999995,21,-57499.73999999924,-8.528999999999993,-5.616899999999998,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6594,167936,-5.979999999999993,24,-57505.719999999244,-7.3669999999999956,-5.687999999999997,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6595,167936,-7.58,29,-57513.299999999246,-8.250999999999994,-5.7601999999999975,True,True,True,False,False,TREAT,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6596,167936,-6.959999999999994,28,-57520.259999999245,-7.186999999999996,-5.700299999999998,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6597,167936,4.42,4,-57515.83999999925,-5.739999999999995,-5.623499999999999,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6598,167936,-11.599999999999994,30,-57527.439999999246,-5.389999999999996,-5.651499999999998,True,True,False,False,False,NAVIGATE,3,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6599,167936,-9.799999999999999,30,-57537.23999999925,-5.029999999999997,-5.772899999999997,True,True,False,False,False,NAVIGATE,2,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6600,167936,-9.2,30,-57546.439999999246,-5.766999999999998,-5.820999999999997,True,True,False,False,False,NAVIGATE,3,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6601,167936,-11.399999999999995,30,-57557.83999999925,-5.761999999999996,-5.883399999999997,True,True,False,False,False,NAVIGATE,1,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6602,167936,-9.1,30,-57566.939999999246,-7.161999999999996,-5.844399999999997,True,True,False,False,False,NAVIGATE,3,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6603,167936,-11.999999999999993,30,-57578.939999999246,-7.919999999999996,-5.861899999999999,True,True,False,False,False,NAVIGATE,2,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6604,167936,-10.649999999999997,30,-57589.58999999925,-8.386999999999997,-5.935799999999996,True,True,False,False,False,NAVIGATE,1,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6605,167936,-5.51,28,-57595.09999999925,-8.179999999999996,-5.858899999999997,True,True,True,False,False,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6606,167936,-7.020000000000001,26,-57602.119999999246,-8.185999999999998,-5.808599999999997,True,True,True,False,False,TREAT,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6607,167936,-6.040000000000001,17,-57608.15999999925,-9.231999999999998,-5.740999999999996,True,True,True,False,True,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6608,167936,-11.799999999999997,30,-57619.95999999925,-9.251999999999999,-5.816999999999996,True,True,False,False,False,NAVIGATE,5,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6609,167936,-12.199999999999996,30,-57632.15999999925,-9.491999999999999,-6.019999999999995,True,True,False,False,False,NAVIGATE,1,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6610,167936,-10.649999999999997,30,-57642.80999999925,-9.636999999999997,-6.134299999999997,True,True,False,False,False,NAVIGATE,1,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6611,167936,4.42,4,-57638.38999999925,-8.054999999999998,-5.981099999999997,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6612,167936,-1.37,11,-57639.75999999925,-7.281999999999998,-5.8737999999999975,True,True,True,False,False,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6613,167936,-3.619999999999998,26,-57643.379999999255,-6.443999999999998,-5.7719999999999985,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6614,167936,-6.95,30,-57650.32999999925,-6.073999999999999,-5.714499999999998,True,True,False,False,False,NAVIGATE,1,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6615,167936,-9.7,30,-57660.02999999925,-6.492999999999999,-5.939699999999998,True,True,False,False,False,NAVIGATE,2,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6616,167936,-7.300000000000001,30,-57667.32999999925,-6.520999999999998,-5.946699999999997,True,True,False,False,False,NAVIGATE,2,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6617,167936,-5.499999999999995,25,-57672.82999999925,-6.466999999999999,-5.9914999999999985,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6618,167936,-8.679999999999998,24,-57681.50999999925,-6.1549999999999985,-6.076299999999996,True,True,True,False,False,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6619,167936,-1.37,11,-57682.879999999255,-5.071999999999998,-5.965499999999997,True,True,True,False,False,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6620,167936,-11.249999999999998,30,-57694.129999999255,-5.131999999999999,-5.947999999999997,True,True,False,False,False,NAVIGATE,2,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6621,167936,-10.099999999999998,30,-57704.229999999254,-6.583999999999999,-5.9149999999999965,True,True,False,False,False,NAVIGATE,1,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6622,167936,-6.859999999999994,28,-57711.089999999254,-7.132999999999998,-5.985599999999998,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6623,167936,-8.649999999999999,30,-57719.739999999256,-7.635999999999998,-5.921099999999998,True,True,False,False,False,NAVIGATE,3,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6624,167936,-9.799999999999994,30,-57729.53999999926,-7.920999999999998,-5.877099999999997,True,True,True,False,False,TREAT,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6625,167936,-12.59999999999999,30,-57742.13999999926,-8.210999999999997,-5.894099999999997,True,True,False,False,False,NAVIGATE,3,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6626,167936,-12.849999999999994,30,-57754.989999999256,-8.765999999999995,-5.890599999999998,True,True,False,False,False,NAVIGATE,2,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6627,167936,-1.0000000000000002,10,-57755.989999999256,-8.315999999999997,-5.788599999999998,True,True,True,False,False,TREAT,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6628,167936,-2.4400000000000004,12,-57758.42999999926,-7.691999999999996,-5.725499999999999,True,True,True,False,False,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6629,167936,-12.399999999999993,30,-57770.82999999926,-8.794999999999995,-5.819199999999999,True,True,False,False,False,NAVIGATE,1,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6630,167936,-9.999999999999998,30,-57780.82999999926,-8.669999999999996,-5.984599999999998,True,True,False,False,False,NAVIGATE,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6631,167936,0.6400000000000001,18,-57780.18999999926,-7.5959999999999965,-6.123599999999998,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6632,167936,-14.19999999999999,30,-57794.38999999926,-8.329999999999995,-6.2212999999999985,True,True,False,False,False,NAVIGATE,3,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6633,167936,-5.399999999999997,25,-57799.78999999926,-8.004999999999995,-6.153299999999998,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6634,167936,-6.890000000000001,27,-57806.67999999926,-7.713999999999996,-6.235199999999997,True,True,True,False,False,TREAT,4,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6635,167936,-2.5499999999999994,25,-57809.22999999926,-6.708999999999998,-6.162699999999997,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6636,167936,-11.049999999999997,30,-57820.279999999264,-6.528999999999998,-6.163699999999997,True,True,False,False,False,NAVIGATE,3,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6637,167936,-9.599999999999998,30,-57829.87999999926,-7.388999999999996,-6.148699999999996,True,True,False,False,False,NAVIGATE,2,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6638,167936,0.0900000000000003,18,-57829.789999999266,-7.1359999999999975,-6.027799999999997,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6639,167936,0.1599999999999997,7,-57829.62999999926,-5.879999999999998,-5.966699999999998,True,True,True,False,False,TREAT,4,2,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6640,167936,-14.049999999999994,30,-57843.679999999265,-6.284999999999998,-6.056399999999997,True,True,False,False,False,NAVIGATE,1,1,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6641,167936,-0.2599999999999998,13,-57843.93999999927,-6.374999999999998,-5.987799999999997,True,True,True,True,False,TREAT,0,0,-0.04371189326047897,40.22236633300781,3.0440287590026855,0.0001,-0.007776141166687012,40.17865443974733,2.1168558265588446,60.694148999999996
6642,169984,-11.199999999999996,30,-57855.139999999265,-6.0749999999999975,-6.086799999999998,True,True,False,False,False,NAVIGATE,4,1,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6643,169984,-7.199999999999999,20,-57862.33999999926,-6.254999999999998,-6.130499999999999,True,True,True,False,True,TREAT,4,1,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6644,169984,-12.199999999999996,30,-57874.53999999926,-6.785999999999999,-6.115999999999999,True,True,False,False,False,NAVIGATE,1,1,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6645,169984,-2.319999999999999,21,-57876.85999999926,-6.762999999999996,-6.0407,True,True,True,True,False,TREAT,0,0,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6646,169984,-9.039999999999994,27,-57885.89999999926,-6.561999999999998,-6.154099999999999,True,True,True,False,False,TREAT,4,2,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6647,169984,-14.199999999999992,30,-57900.09999999926,-7.021999999999997,-6.372299999999999,True,True,False,False,False,NAVIGATE,3,2,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6648,169984,-5.040000000000001,22,-57905.13999999926,-7.534999999999997,-6.5296999999999965,True,True,True,False,False,TREAT,4,1,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6649,169984,-12.799999999999992,30,-57917.93999999926,-8.830999999999998,-6.541199999999996,True,True,False,False,False,NAVIGATE,3,1,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6650,169984,-15.09999999999999,30,-57933.03999999926,-8.935999999999996,-6.666599999999996,True,False,False,False,False,NAVIGATE,2,2,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6651,169984,0.7400000000000002,13,-57932.29999999926,-8.835999999999997,-6.657199999999997,True,True,True,True,False,TREAT,0,0,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6652,169984,-2.8599999999999963,18,-57935.15999999926,-8.001999999999997,-6.570799999999997,True,True,True,True,False,TREAT,0,0,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6653,169984,-11.999999999999995,30,-57947.15999999926,-8.481999999999996,-6.620299999999998,True,True,False,False,False,NAVIGATE,2,1,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6654,169984,7.130000000000003,21,-57940.029999999264,-6.548999999999995,-6.440999999999997,True,True,True,True,True,TREAT,0,0,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6655,169984,-11.849999999999994,30,-57951.87999999926,-7.501999999999995,-6.520099999999998,True,True,False,False,False,NAVIGATE,1,1,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6656,169984,-12.699999999999994,30,-57964.57999999926,-7.867999999999995,-6.774899999999998,True,True,False,False,False,NAVIGATE,4,2,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6657,169984,-12.199999999999992,30,-57976.77999999926,-7.667999999999995,-6.7959,True,True,False,False,False,NAVIGATE,4,1,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6658,169984,-9.449999999999998,30,-57986.229999999254,-8.108999999999996,-6.887799999999999,True,True,False,False,False,NAVIGATE,1,1,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6659,169984,-2.9200000000000004,11,-57989.14999999925,-7.120999999999997,-6.893199999999998,True,True,True,False,True,TREAT,4,2,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6660,169984,-11.249999999999996,30,-58000.39999999925,-6.735999999999997,-7.022899999999998,True,True,False,False,False,NAVIGATE,2,1,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6661,169984,-7.6,25,-58007.99999999925,-7.569999999999996,-7.048499999999997,True,True,True,False,False,TREAT,4,1,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6662,169984,11.530000000000001,26,-57996.46999999925,-6.130999999999996,-6.757199999999998,True,True,True,True,True,TREAT,0,0,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6663,169984,-0.6599999999999997,18,-57997.129999999255,-4.996999999999996,-6.6717999999999975,True,True,True,True,False,TREAT,0,0,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
6664,169984,-12.299999999999992,30,-58009.42999999926,-6.939999999999996,-6.702799999999997,True,True,False,False,False,NAVIGATE,5,2,-0.05063825845718384,33.99020767211914,3.043367624282837,0.0001,-0.013494133949279785,33.93956941366196,1.8710825068279557,29.013464999999975
