episode_num,episode_reward,cumulative_reward,moving_avg_10,moving_avg_100,episode_length,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window,reward_variance_window
7020,-8.84,-60186.0199999993,-4.724999999999997,-5.969199999999997,27,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7021,-10.449999999999998,-60196.469999999295,-4.644999999999997,-5.9731999999999985,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7022,-5.559999999999997,-60202.02999999929,-4.365999999999997,-5.899299999999998,18,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7023,3.8600000000000008,-60198.16999999929,-4.161999999999997,-5.777499999999998,7,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7024,0.38000000000000034,-60197.789999999295,-3.8849999999999967,-5.734699999999998,16,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7025,-11.249999999999996,-60209.039999999295,-6.395999999999996,-5.7834999999999965,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7026,-5.559999999999997,-60214.59999999929,-6.401999999999998,-5.756599999999997,18,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7027,-5.5600000000000005,-60220.15999999929,-5.652999999999998,-5.732199999999997,23,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7028,-11.799999999999997,-60231.95999999929,-6.802999999999997,-5.7941999999999965,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7029,-4.690000000000001,-60236.649999999296,-5.946999999999998,-5.729099999999996,22,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7030,-5.429999999999996,-60242.079999999296,-5.605999999999997,-5.726199999999998,24,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7031,-1.5100000000000002,-60243.5899999993,-4.711999999999998,-5.707099999999997,23,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7032,-1.8599999999999999,-60245.4499999993,-4.341999999999999,-5.613199999999998,18,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7033,-11.799999999999997,-60257.2499999993,-5.907999999999999,-5.601199999999997,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7034,-13.79999999999999,-60271.049999999304,-7.325999999999999,-5.648799999999998,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7035,-6.01,-60277.05999999931,-6.801999999999998,-5.584899999999997,23,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7036,-9.6,-60286.659999999305,-7.205999999999999,-5.660299999999998,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7037,-15.09999999999999,-60301.7599999993,-8.159999999999997,-5.674799999999998,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7038,4.970000000000001,-60296.7899999993,-6.482999999999999,-5.570299999999998,4,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7039,1.2600000000000002,-60295.5299999993,-5.887999999999997,-5.596199999999998,12,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7040,-12.199999999999996,-60307.7299999993,-6.564999999999998,-5.674199999999997,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7041,2.82,-60304.9099999993,-6.131999999999996,-5.550499999999997,9,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7042,1.2900000000000005,-60303.6199999993,-5.8169999999999975,-5.447199999999999,13,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7043,-10.299999999999999,-60313.9199999993,-5.666999999999996,-5.5429999999999975,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7044,-13.499999999999993,-60327.4199999993,-5.636999999999998,-5.696199999999997,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7045,-1.7200000000000006,-60329.1399999993,-5.2079999999999975,-5.673399999999997,11,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7046,1.7800000000000002,-60327.3599999993,-4.069999999999998,-5.569099999999999,11,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7047,3.9,-60323.4599999993,-2.1699999999999986,-5.659899999999999,5,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7048,-12.699999999999996,-60336.1599999993,-3.9369999999999985,-5.767699999999999,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7049,-9.949999999999998,-60346.109999999295,-5.057999999999998,-5.7542,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7050,-6.179999999999994,-60352.289999999295,-4.455999999999998,-5.692999999999999,29,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7051,-12.549999999999995,-60364.8399999993,-5.992999999999997,-5.765099999999999,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7052,-9.499999999999998,-60374.3399999993,-7.071999999999997,-5.812599999999996,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7053,-8.6,-60382.9399999993,-6.901999999999997,-5.853799999999996,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7054,-11.249999999999996,-60394.1899999993,-6.676999999999998,-5.958299999999998,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7055,-9.279999999999998,-60403.469999999295,-7.432999999999997,-5.978499999999998,24,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7056,-13.399999999999991,-60416.8699999993,-8.950999999999997,-5.982499999999998,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7057,-17.59999999999999,-60434.469999999295,-11.100999999999996,-6.084499999999997,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7058,3.3800000000000003,-60431.0899999993,-9.492999999999999,-5.986299999999997,6,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7059,11.22,-60419.8699999993,-7.375999999999996,-5.8200999999999965,14,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7060,2.8600000000000008,-60417.009999999296,-6.471999999999997,-5.749399999999997,7,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7061,-2.0800000000000005,-60419.0899999993,-5.424999999999997,-5.719799999999997,14,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7062,-4.16,-60423.2499999993,-4.8909999999999965,-5.702199999999997,18,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7063,-0.4800000000000004,-60423.729999999305,-4.078999999999998,-5.574999999999997,9,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7064,-10.239999999999991,-60433.9699999993,-3.9779999999999966,-5.548899999999998,27,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7065,-10.799999999999997,-60444.769999999306,-4.129999999999997,-5.779899999999997,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7066,-12.999999999999995,-60457.769999999306,-4.089999999999997,-5.9488999999999965,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7067,-7.279999999999999,-60465.049999999304,-3.0579999999999985,-5.9096999999999955,29,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7068,3.02,-60462.02999999931,-3.093999999999998,-5.861499999999996,9,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7069,-9.359999999999996,-60471.38999999931,-5.151999999999997,-5.889099999999997,28,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7070,-13.099999999999994,-60484.48999999931,-6.7479999999999976,-5.947199999999997,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7071,10.700000000000001,-60473.78999999931,-5.469999999999997,-5.736699999999997,15,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7072,-0.8800000000000003,-60474.66999999931,-5.141999999999998,-5.650499999999997,9,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7073,-17.59999999999999,-60492.269999999306,-6.8539999999999965,-5.675499999999997,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7074,-11.049999999999999,-60503.31999999931,-6.934999999999997,-5.786599999999996,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7075,-3.4800000000000004,-60506.79999999931,-6.202999999999998,-5.830799999999997,14,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7076,-6.199999999999999,-60512.99999999931,-5.522999999999999,-5.902499999999998,20,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7077,-10.849999999999998,-60523.84999999931,-5.879999999999997,-5.934899999999998,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7078,4.42,-60519.42999999931,-5.7399999999999975,-5.767699999999999,4,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7079,-4.519999999999998,-60523.949999999306,-5.255999999999998,-5.725899999999999,16,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7080,-9.999999999999998,-60533.949999999306,-4.945999999999999,-5.712399999999998,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7081,-14.19999999999999,-60548.1499999993,-7.435999999999997,-5.750399999999998,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7082,-11.349999999999998,-60559.4999999993,-8.482999999999997,-5.824899999999999,30,-0.05240030586719513,33.83587646484375,3.0403404235839844,0.0001,-0.006738185882568359,33.783476158976555,5.52497410280961,65.71472399999998
7083,-10.249999999999998,-60569.7499999993,-7.7479999999999976,-5.804399999999999,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7084,-6.750000000000002,-60576.4999999993,-7.317999999999998,-5.779899999999999,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7085,-8.5,-60584.9999999993,-7.819999999999998,-6.013499999999998,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7086,-4.389999999999995,-60589.3899999993,-7.6389999999999985,-5.993399999999998,22,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7087,3.3400000000000003,-60586.049999999304,-6.219999999999997,-5.827999999999998,8,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7088,-12.29999999999999,-60598.34999999931,-7.891999999999996,-5.856499999999996,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7089,-13.399999999999995,-60611.74999999931,-8.779999999999998,-5.8394999999999975,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7090,0.2900000000000005,-60611.45999999931,-7.750999999999996,-5.7335999999999965,13,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7091,-7.579999999999991,-60619.03999999931,-7.088999999999996,-5.698899999999998,29,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7092,12.82,-60606.21999999931,-4.671999999999997,-5.552099999999997,9,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7093,-6.339999999999996,-60612.55999999931,-4.280999999999997,-5.6336999999999975,27,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7094,12.82,-60599.73999999931,-2.3239999999999967,-5.371499999999997,9,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7095,1.8200000000000003,-60597.91999999931,-1.2919999999999967,-5.227299999999996,9,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7096,-7.199999999999998,-60605.119999999304,-1.5729999999999973,-5.249299999999997,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7097,3.4100000000000006,-60601.7099999993,-1.5659999999999967,-5.161799999999997,7,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7098,-12.599999999999994,-60614.3099999993,-1.5959999999999972,-5.181799999999997,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7099,-5.4,-60619.7099999993,-0.7959999999999978,-5.196399999999996,20,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7100,-4.4599999999999955,-60624.1699999993,-1.2709999999999977,-5.138999999999998,23,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7101,4.380000000000001,-60619.7899999993,-0.07499999999999822,-4.974699999999996,6,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7102,-10.699999999999998,-60630.4899999993,-2.4269999999999983,-4.963699999999998,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7103,-3.9399999999999964,-60634.4299999993,-2.186999999999998,-4.974499999999997,22,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7104,-10.849999999999994,-60645.2799999993,-4.553999999999998,-5.037799999999997,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7105,-5.08,-60650.3599999993,-5.243999999999997,-5.237199999999998,24,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7106,-5.529999999999999,-60655.8899999993,-5.076999999999997,-5.273299999999998,24,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7107,-10.699999999999996,-60666.5899999993,-6.487999999999997,-5.317299999999998,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7108,3.02,-60663.5699999993,-4.9259999999999975,-5.300099999999999,9,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7109,-11.449999999999994,-60675.0199999993,-5.530999999999997,-5.391799999999998,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7110,1.81,-60673.2099999993,-4.903999999999997,-5.344399999999999,12,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7111,-10.879999999999992,-60684.0899999993,-6.429999999999997,-5.340699999999998,29,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7112,-5.529999999999999,-60689.6199999993,-5.9129999999999985,-5.312499999999999,19,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7113,0.3799999999999999,-60689.2399999993,-5.480999999999997,-5.326899999999998,16,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7114,-13.19999999999999,-60702.4399999993,-5.715999999999996,-5.434999999999998,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7115,-9.16,-60711.5999999993,-6.123999999999997,-5.665199999999998,28,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7116,0.77,-60710.8299999993,-5.493999999999996,-5.602499999999997,14,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7117,0.2600000000000007,-60710.5699999993,-4.397999999999998,-5.4693999999999985,12,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7118,0.1599999999999997,-60710.4099999993,-4.683999999999998,-5.464799999999998,7,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7119,-1.8599999999999999,-60712.2699999993,-3.7249999999999988,-5.350899999999998,18,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7120,-13.099999999999993,-60725.3699999993,-5.2159999999999975,-5.393499999999998,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7121,-11.249999999999996,-60736.6199999993,-5.2529999999999974,-5.401499999999999,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7122,-6.169999999999998,-60742.789999999295,-5.316999999999998,-5.407599999999998,21,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7123,-2.4499999999999997,-60745.23999999929,-5.599999999999999,-5.470699999999998,25,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7124,-4.659999999999997,-60749.899999999296,-4.745999999999999,-5.521099999999998,28,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7125,-4.619999999999997,-60754.5199999993,-4.291999999999998,-5.454799999999998,26,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7126,4.940000000000001,-60749.579999999296,-3.8749999999999973,-5.349799999999998,3,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7127,-7.25,-60756.829999999296,-4.625999999999998,-5.366699999999997,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7128,-12.399999999999993,-60769.2299999993,-5.881999999999997,-5.372699999999997,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7129,-4.879999999999994,-60774.109999999295,-6.183999999999996,-5.374599999999997,24,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7130,-3.0900000000000007,-60777.19999999929,-5.182999999999998,-5.351199999999998,17,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7131,-10.719999999999995,-60787.91999999929,-5.129999999999998,-5.443299999999998,26,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7132,-10.899999999999997,-60798.819999999294,-5.602999999999998,-5.533699999999998,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7133,-8.7,-60807.51999999929,-6.227999999999997,-5.502699999999999,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7134,-3.3799999999999977,-60810.89999999929,-6.099999999999997,-5.398499999999998,19,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7135,-2.7600000000000002,-60813.65999999929,-5.913999999999996,-5.365999999999998,13,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7136,-12.199999999999994,-60825.85999999929,-7.6279999999999974,-5.3919999999999995,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7137,12.82,-60813.03999999929,-5.620999999999996,-5.112799999999999,9,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7138,-11.449999999999996,-60824.489999999285,-5.525999999999998,-5.276999999999999,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7139,0.2900000000000005,-60824.199999999284,-5.008999999999998,-5.2867,13,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7140,-12.249999999999995,-60836.449999999284,-5.924999999999997,-5.287199999999998,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7141,-12.999999999999991,-60849.449999999284,-6.152999999999997,-5.4453999999999985,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7142,-11.649999999999995,-60861.099999999286,-6.227999999999997,-5.574799999999999,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7143,-11.249999999999998,-60872.349999999286,-6.482999999999997,-5.584299999999997,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7144,-13.19999999999999,-60885.54999999928,-7.464999999999996,-5.581299999999998,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7145,-12.999999999999993,-60898.54999999928,-8.488999999999995,-5.694099999999997,30,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7146,11.42,-60887.129999999284,-6.126999999999995,-5.597699999999999,14,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7147,4.42,-60882.709999999286,-6.966999999999996,-5.592499999999998,4,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7148,-1.3700000000000003,-60884.07999999929,-5.958999999999995,-5.479199999999999,11,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
7149,-1.9600000000000004,-60886.03999999929,-6.183999999999996,-5.399299999999998,23,-0.055888622999191284,36.888763427734375,3.040339946746826,0.0001,-0.0005044937133789062,36.832874804735184,7.12167679195034,35.09518099999997
